         4458208 function calls (4454568 primitive calls) in 676.686 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1518    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:154(has_ub)
      576    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:38(__init__)
       96    0.000    0.000    0.007    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\content.py:19(__init__)
 1091/357    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1115(__iter__)
      240    0.000    0.000    0.011    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:133(column)
     2784    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:24(get_strategy)
        1    0.000    0.000  370.362  370.362 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:31(InvPt1_function)
       96    0.000    0.000    0.004    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:41(__init__)
        6    0.000    0.000    0.001    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       30    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\inspect.py:1102(getfullargspec)
      531    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:26(remove_minimal_values)
     1392    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:33(get_maxcols)
       30    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\inspect.py:2124(_signature_from_function)
     1648    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2481(ranges)
      702    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:141(alias)
      480    0.000    0.000    0.014    0.000 C:\ANACONDA3\lib\zipfile.py:950(_update_crc)
      480    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\zipfile.py:768(close)
      329    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\log.py:42(is_debug_set)
      634    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:454(__contains__)
