         837295 function calls (832930 primitive calls) in 90.914 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      724    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
 1018/530    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\json\encoder.py:333(_iterencode_dict)
      104    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3898(__len__)
      128    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
      152    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2312(__init__)
      160    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:181(<listcomp>)
      587    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1221(get)
      380    0.000    0.000    0.004    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:26(update)
      194    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1858(__new__)
      338    0.000    0.000    0.012    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:129(rows)
      282    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\timing.py:57(__init__)
      160    0.000    0.000    0.000    0.000 {built-in method now}
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:553(_classify_pyc)
      833    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1541(_iter_impl)
       16    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:675(construct)
      536    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\symbol_map.py:141(alias)
       66    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
      186    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:114(<listcomp>)
      186    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2489(__init__)
      160    0.000    0.000    0.013    0.000 C:\ANACONDA3\lib\zipfile.py:917(read)
      461    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      152    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:2295(__new__)
      154    0.000    0.000    0.008    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\disable_methods.py:111(construct)
       64    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:58(<listcomp>)
       84    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:208(_create_edges_graph)
     1402    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:339(_ub)
       32    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:23(create_new_file_entry)
      282    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\timing.py:204(toc)
      128    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
      282    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\timing.py:172(__init__)
      448    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\expr\visitor.py:789(visiting_potential_leaf)
       42    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
      534    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:408(equality)
      968    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        4    0.000    0.000    0.056    0.014 C:\ANACONDA3\lib\site-packages\pyomo\common\tee.py:377(close)
      318    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\json\encoder.py:277(_iterencode_list)
     33/1    0.000    0.000    0.715    0.715 <frozen importlib._bootstrap_external>:837(exec_module)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:1667(is_constructed)
       32    0.000    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\content.py:29(_setup_references)
       42    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
     1174    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:36(normalize_index)
      294    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      246    0.000    0.000    0.056    0.000 C:\ANACONDA3\lib\threading.py:1017(_wait_for_tstate_lock)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:689(spec_from_file_location)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:327(addPara)
      322    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:1823(close)
       88    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\sorting.py:98(sorted_robust)
       27    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:528(braP_rule)
       27    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:500(braSCapN_rule)
       40    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3059(construct)
       36    0.000    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablenormalizer.py:26(expand_element)
       33    0.000    0.000    0.022    0.001 <frozen importlib._bootstrap_external>:1367(_get_spec)
      160    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:81(RLock)
      138    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:389(parent)
      336    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:169(is_binary)
      770    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x00007FFF1114CC90}
      434    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\compatibility.py:21(is_string)
       16    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:37(trace_pf)
      287    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:277(__init__)
       33    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:638(_compile_bytecode)
       64    0.000    0.000    0.088    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:136(<listcomp>)
     3079    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      383    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablenormalizer.py:22(set_maxcount)
      312    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:161(is_integer)
      924    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
      536    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\encodings\cp1252.py:18(encode)
      338    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1675(getEffectiveLevel)
      352    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:353(set_value)
       40    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3211(_checkArgs)
        4    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\json\__init__.py:120(dump)
      380    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablenormalizer.py:116(__init__)
      626    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       32    0.000    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:29(_setup)
     33/1    0.000    0.000    0.706    0.706 {built-in method builtins.exec}
       10    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:598(nodeBalance_rule)
      534    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:311(body)
      154    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1198(__init__)
      215    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
       32    0.000    0.000    0.018    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:124(get_text)
      784    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\base.py:46(kind)
      148    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\xmlns.py:57(_split_prefix)
      312    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:178(is_continuous)
      194    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:387(__new__)
       99    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:79(_unpack_uint32)
      107    0.000    0.000    0.020    0.000 <frozen importlib._bootstrap_external>:135(_path_stat)
      754    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1250(dimen)
      347    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:698(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:607(nodeBalanceQ_rule)
      160    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:738(__init__)
      154    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:397(__call__)
      336    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:103(has_lb)
       27    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:466(braSCap_rule)
     1000    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      160    0.000    0.000    0.009    0.000 C:\ANACONDA3\lib\zipfile.py:190(_check_zipfile)
       33    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:549(module_from_spec)
    80/40    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3671(__new__)
        2    0.000    0.000    0.125    0.063 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:255(_postsolve)
      336    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:108(has_ub)
      160    0.000    0.000    0.020    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\filemanager.py:56(_open_bytestream)
     1373    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\pyomoobject.py:31(is_expression_type)
       27    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:537(braQ_rule)
      198    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:129(<genexpr>)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1493(_get_spec)
      218    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\ipykernel\iostream.py:418(_is_master_process)
        2    0.000    0.000    0.352    0.176 C:\ANACONDA3\lib\site-packages\pyomo\opt\base\solvers.py:509(solve)
       38    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:82(<genexpr>)
        6    0.000    0.000    0.005    0.001 C:\ANACONDA3\lib\site-packages\ipykernel\iostream.py:451(flush)
      336    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:406(value)
      131    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\threading.py:222(__init__)
      176    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:336(_ctypewalker)
      320    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:1949(_fpclose)
      760    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:24(get_strategy)
        2    0.000    0.000    0.179    0.089 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:297(_execute_command)
      160    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\zipfile.py:719(_get_decompressor)
      288    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1689(isEnabledFor)
       32    0.000    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\content.py:19(__init__)
    66/62    0.000    0.000    0.002    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:176(__setattr__)
       31    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\inspect.py:2218(_signature_from_callable)
      334    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\abc.py:96(__instancecheck__)
       64    0.000    0.000    0.089    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:133(column)
      234    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\ipykernel\iostream.py:96(_event_pipe)
      282    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\logging\__init__.py:1436(info)
      154    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1524(__init__)
       20    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
       33    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:484(_get_cached)
        2    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       36    0.000    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
       31    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:2772(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:218(get_bus_dual_cont)
      279    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:216(__call__)
      370    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\tablerowcontroller.py:54(row)
       16    0.000    0.000    0.009    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:597(__init__)
       64    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\variables.py:17(__init__)
      3/1    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\sre_parse.py:493(_parse)
      192    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:38(__init__)
       14    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:184(<listcomp>)
       66    0.000    0.000    0.015    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:524(__setattr__)
       32    0.000    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:41(__init__)
      177    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:327(copy)
      160    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:768(close)
      544    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:980(active)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\subprocess.py:521(list2cmdline)
       32    0.000    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:19(__init__)
       68    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:53(__init__)
       29    0.000    0.000    0.015    0.001 C:\ANACONDA3\lib\site-packages\pyomo\core\base\constraint.py:689(__init__)
      530    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\json\encoder.py:413(_iterencode)
        8    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\common\factory.py:42(__iter__)
      160    0.000    0.000    0.004    0.000 C:\ANACONDA3\lib\zipfile.py:950(_update_crc)
      384    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:181(__init__)
        1    0.000    0.000    0.173    0.173 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\body.py:7(<module>)
        1    0.000    0.000    0.167    0.167 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\table.py:7(<module>)
        2    0.000    0.000    0.116    0.058 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:343(process_output)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
       66    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:376(cached)
      160    0.000    0.000    0.002    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\manifest.py:28(get_file_entry_or_create_new)
        1    0.000    0.000   22.184   22.184 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:76(runACOPF)
       12    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:649(pwcost_rule)
      152    0.000    0.000    0.000    0.000 <string>:5(cy_isgenerator)
        8    0.000    0.000    0.005    0.001 C:\ANACONDA3\lib\threading.py:540(wait)
      188    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\enum.py:313(__call__)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:586(_validate_timestamp_pyc)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:516(_check_name_wrapper)
        2    0.000    0.000    0.001    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\process_data.py:71(record_invest_from_pyo_result)
        2    0.000    0.000    0.182    0.091 C:\ANACONDA3\lib\site-packages\pyomo\opt\solver\shellcmd.py:231(_apply_solver)
      118    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:484(items)
        1    0.000    0.000    0.407    0.407 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\document.py:7(<module>)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
      616    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1260(domain)
      196    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:289(local_name)
      132    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       88    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       32    0.000    0.000    0.001    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\styles.py:20(__init__)
      320    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:684(_check_compression)
      134    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:408(items)
       80    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      404    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:274(__call__)
       33    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1070(path_stats)
        1    0.000    0.000    0.024    0.024 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:668(addConstraints)
        8    0.000    0.000    0.005    0.001 C:\ANACONDA3\lib\threading.py:270(wait)
     1095    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:194(is_variable_type)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:385(rules)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:999(__init__)
      564    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
      148    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:147(__enter__)
      104    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\block.py:397(<genexpr>)
       38    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:309(_set_value)
        1    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:741(genCost_rule)
      380    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\cellspancontroller.py:18(__init__)
       40    0.000    0.000    0.017    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:308(<listcomp>)
      132    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:867(__exit__)
      446    0.000    0.000    0.000    0.000 {function Bunch.__getitem__ at 0x0000017FC486F9D0}
       33    0.000    0.000    0.022    0.001 <frozen importlib._bootstrap_external>:1399(find_spec)
       58    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        2    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\PyomoModel.py:182(delete_symbol_map)
  362/160    0.000    0.000    0.001    0.000 C:\ANACONDA3\lib\abc.py:100(__subclasscheck__)
      279    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:158(isfunction)
       61    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\indexed_component.py:656(_pop_from_kwargs)
      921    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:190(is_constant)
      548    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      578    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\initializer.py:185(__call__)
       40    0.000    0.000    0.003    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:1039(cross)
      132    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:863(__enter__)
      380    0.000    0.000    0.000    0.000 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\conf.py:33(get_maxcols)
       68    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\copy.py:242(_keep_alive)
      160    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:1437(getinfo)
        1    0.000    0.000    0.706    0.706 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\__init__.py:21(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\p96677wk\AppData\Roaming\Python\Python38\site-packages\ezodf\nodestructuretags.py:7(<module>)
       14    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:262(__init__)
       20    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\_bootlocale.py:11(getpreferredencoding)
       11    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt1.py:423(<genexpr>)
      480    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:1527(<lambda>)
      198    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\component.py:783(ctype)
      227    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:3047(<genexpr>)
       14    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\opt\results\container.py:251(__new__)
      162    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\zipfile.py:1819(__del__)
       10    0.000    0.000    0.000    0.000 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\model_preparation.py:456(flexCostN_rule)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1330(_path_importer_cache)
       58    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\networkx\classes\multigraph.py:403(add_edge)
      160    0.000    0.000    0.000    0.000 {function ZipExtFile.close at 0x0000017FABDB91F0}
        1    0.000    0.000    0.004    0.004 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\SCACOPF.py:304(process_result_con)
      373    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\var.py:402(value)
      152    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\inspect.py:208(isgenerator)
        2    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
        1    0.000    0.000   22.351   22.351 C:\Users\p96677wk\Dropbox (The University of Manchester)\My PC (E-10LPC1N2L4S)\Desktop\ATTEST\Tool3.2\ATTEST_Tool3.2\engines\investment_model_pt2.py:23(InvPt2_function)
      154    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\site-packages\pyomo\core\base\set.py:417(contains_indices)
      109    0.000    0.000    0.000    0.000 C:\ANACONDA3\lib\json\encoder.py:223(floatstr)
